id,question,response_relevancy,faithfulness,context_precision,context_recall,consistency,overall_score,retrieved_context_count,missing_inputs
銀行在受理法人客戶申辦電子簽名時，對於「簽署人」的指派有何安全設計要求？,銀行在受理法人客戶申辦電子簽名時，對於「簽署人」的指派有何安全設計要求？,0.8615900874137878,0.7414233207702636,1.0,0.8136467933654785,,0.8541650503873826,5,
根據規範，電子簽名私鑰儲存於「客戶端」與儲存於「銀行端」在應用範圍上有何差異？,根據規範，電子簽名私鑰儲存於「客戶端」與儲存於「銀行端」在應用範圍上有何差異？,0.7783135175704956,0.8570514023303986,1.0,0.8266531229019165,,0.8655045107007027,5,
行動應用程式（App）在偵測到行動裝置疑似遭破解（如 Root 或 Jailbreak）時，應採取哪些限制措施？,行動應用程式（App）在偵測到行動裝置疑似遭破解（如 Root 或 Jailbreak）時，應採取哪些限制措施？,0.8340084552764893,0.7271999835968017,1.0,0.7158868312835693,,0.8192738175392151,5,
針對 App 的「金鑰保護」，規範要求應採用哪些技術（如硬體安全元件或軟體保護技術）？,針對 App 的「金鑰保護」，規範要求應採用哪些技術（如硬體安全元件或軟體保護技術）？,0.802470326423645,0.723449170589447,1.0,0.6996631026268005,,0.8063956499099731,5,
根據基準，電子銀行業務的交易指示如何區分為「高風險交易」與「低風險交易」？,根據基準，電子銀行業務的交易指示如何區分為「高風險交易」與「低風險交易」？,0.8492650985717773,0.8483719825744629,1.0,0.7473284602165222,,0.8612413853406906,5,
針對「非約定轉帳交易」，基準對於透過網際網路辦理的低風險交易限額（每筆、每日、每月）有何規定？,針對「非約定轉帳交易」，基準對於透過網際網路辦理的低風險交易限額（每筆、每日、每月）有何規定？,0.8438913822174072,0.652595728635788,1.0,0.8031150102615356,,0.8249005302786827,5,
根據第二條，適用本規範的「資訊服務」具體包含哪三種服務形態？,根據第二條，適用本規範的「資訊服務」具體包含哪三種服務形態？,0.8445398807525635,0.7905173301696777,1.0,0.7031070590019226,,0.834541067481041,5,
第四條規定，若委託開發項目涉及核心資通系統，其專案成員應有哪類專業人員參與以協助管理風險？,第四條規定，若委託開發項目涉及核心資通系統，其專案成員應有哪類專業人員參與以協助管理風險？,0.8839695453643799,0.8187884092330933,1.0,0.6696180105209351,,0.843093991279602,5,
規範中對於「平台即服務 (PaaS)」的定義為何？承租人對作業系統擁有何種程度的掌控權？,規範中對於「平台即服務 (PaaS)」的定義為何？承租人對作業系統擁有何種程度的掌控權？,0.8419746160507202,0.7802470326423645,1.0,0.7657871842384338,,0.8470022082328796,5,
金融機構委託雲端服務業者處理客戶資料時，若儲存地位於境外，對於當地資料保護法規有何要求？,金融機構委託雲端服務業者處理客戶資料時，若儲存地位於境外，對於當地資料保護法規有何要求？,0.8591369986534119,0.8289593756198883,1.0,0.7423877716064453,,0.8576210364699364,5,
根據第五條，新採購的 ATM 吐鈔模組與控制主機間的通訊指令應具備什麼樣的保護與授權機制？,根據第五條，新採購的 ATM 吐鈔模組與控制主機間的通訊指令應具備什麼樣的保護與授權機制？,0.8919432759284973,0.7144924402236938,1.0,0.877193808555603,,0.8709073811769485,5,
採用 IP 連線之 ATM，若作業系統原廠已不再提供安全更新，金融機構在汰換期間應採取哪些補強措施？,採用 IP 連線之 ATM，若作業系統原廠已不再提供安全更新，金融機構在汰換期間應採取哪些補強措施？,0.8688162565231323,0.6957619190216064,1.0,0.7293525040149689,,0.8234826698899269,5,
根據第六條，在處理 AI 不公正或偏見問題時，應評估哪些個人生理特徵參數是否納入演算法判斷？,根據第六條，在處理 AI 不公正或偏見問題時，應評估哪些個人生理特徵參數是否納入演算法判斷？,0.7945342063903809,0.7743796110153198,1.0,0.6650645434856415,,0.8084945902228355,5,
金融機構運用 AI 技術與消費者互動時，應如何告知消費者該服務的性質，並提供何種選擇權？,金融機構運用 AI 技術與消費者互動時，應如何告知消費者該服務的性質，並提供何種選擇權？,0.7832608222961426,0.6703053514162699,1.0,0.7039747536182404,,0.7893852318326632,5,
根據第二條，保險業經營的「行動服務」具體包含哪四項業務？,根據第二條，保險業經營的「行動服務」具體包含哪四項業務？,0.8030398488044739,0.6988814771175385,1.0,0.6952297687530518,,0.799287773668766,5,
業務員若因不當招攬受停止招攬處分達六個月以上，在其恢復登錄後的半年內，對其辦理行動服務有何限制？,業務員若因不當招攬受停止招攬處分達六個月以上，在其恢復登錄後的半年內，對其辦理行動服務有何限制？,0.8713364601135254,0.7107330560684204,1.0,0.7395544648170471,,0.8304059952497482,5,
根據第九條，消費者取得帳號密碼後，若超過多久時間未再辦理網路投保或保險服務，則該帳號需重新驗證？,根據第九條，消費者取得帳號密碼後，若超過多久時間未再辦理網路投保或保險服務，則該帳號需重新驗證？,0.7737252116203308,0.608759860197703,1.0,0.8690809011459351,,0.8128914932409922,5,
第十九條規定，對於未經消費者授權之交易所產生的爭議，保險業與消費者的責任歸屬原則為何？,第十九條規定，對於未經消費者授權之交易所產生的爭議，保險業與消費者的責任歸屬原則為何？,0.81502366065979,0.631554126739502,1.0,0.6425565183162689,,0.7722835764288902,5,
根據第四條，員工職務異動或離職時，應依據何種程序處理其資訊資產與存取權限？,根據第四條，員工職務異動或離職時，應依據何種程序處理其資訊資產與存取權限？,0.8574950695037842,0.7932561635971069,1.0,0.7876684665679932,,0.8596049249172211,5,
對於第一類及第二類電腦系統的權限配發，應遵循哪兩項核心原則（Least Privilege 與 Need-to-know）？,對於第一類及第二類電腦系統的權限配發，應遵循哪兩項核心原則（Least Privilege 與 Need-to-know）？,0.8475441932678223,0.730262279510498,1.0,0.5696347951889038,,0.786860316991806,5,
委託專業機構辦理 App 資安檢測時，應參考哪兩個主要的資安檢測基準？,委託專業機構辦理 App 資安檢測時，應參考哪兩個主要的資安檢測基準？,0.7834758758544922,0.8939675688743591,1.0,0.8384413719177246,,0.878971204161644,5,
針對第一類 App，若偵測到行動裝置疑似遭破解（如 Root 或 Jailbreak），系統應如何提示使用者？,針對第一類 App，若偵測到行動裝置疑似遭破解（如 Root 或 Jailbreak），系統應如何提示使用者？,0.7647309899330139,0.8548552989959717,1.0,0.6820963621139526,,0.8254206627607346,5,
在雲端服務安全控管中，哪一類服務被明確排除在規範範圍之外？,在雲端服務安全控管中，哪一類服務被明確排除在規範範圍之外？,0.8366621732711792,0.7608228921890259,1.0,0.6577414274215698,,0.8138066232204437,5,
規範要求社群媒體的內容過濾與監視政策，應至少包含防止哪些機密或隱私外洩的情事？,規範要求社群媒體的內容過濾與監視政策，應至少包含防止哪些機密或隱私外洩的情事？,0.8267216086387634,0.7077109515666962,1.0,0.6893612146377563,,0.805948443710804,5,
根據第五條，物聯網設備的初始密碼變更，在長度與組成上有何具體建議？,根據第五條，物聯網設備的初始密碼變更，在長度與組成上有何具體建議？,0.7524935603141785,0.6957288185755411,0.95,0.7740537524223328,,0.7930690328280131,5,
若物聯網設備存在已知弱點且無法修補，應採取哪些網路連線限制或監控措施？,若物聯網設備存在已知弱點且無法修補，應採取哪些網路連線限制或監控措施？,0.8259492516517639,0.6752262711524963,1.0,0.7290422320365906,,0.8075544387102127,5,
採用靜態密碼進行身分驗證時，密碼連續錯誤達幾次後，公司應進行妥善處理？,採用靜態密碼進行身分驗證時，密碼連續錯誤達幾次後，公司應進行妥善處理？,0.8468645215034485,0.6376258134841919,0.8055555555555555,0.6112725734710693,,0.7253296160035663,5,
規範中定義的多因子驗證 (MFA)，其安全設計必須具有哪三項技術中的任兩項？,規範中定義的多因子驗證 (MFA)，其安全設計必須具有哪三項技術中的任兩項？,0.7784835696220398,0.6867020130157471,1.0,0.6129273772239685,,0.7695282399654388,5,
在招標作業階段，若委外廠商未符合資安要求事項或服務水準，合約應如何訂定罰責？,在招標作業階段，若委外廠商未符合資安要求事項或服務水準，合約應如何訂定罰責？,0.8728476762771606,0.8519953489303589,1.0,0.7071604132652283,,0.858000859618187,5,
驗證作業階段中，針對「系統發展類」的委外項目，應要求廠商提供何種安全性檢測證明？,驗證作業階段中，針對「系統發展類」的委外項目，應要求廠商提供何種安全性檢測證明？,0.830048143863678,0.7658772468566895,1.0,0.7844817042350769,,0.8451017737388611,5,
根據第二條，將保單內容拆分為兩部分時，「電子化保險契約條款」可以採哪兩種形式提供給保戶？,根據第二條，將保單內容拆分為兩部分時，「電子化保險契約條款」可以採哪兩種形式提供給保戶？,0.8090646266937256,0.6768655776977539,1.0,0.5479214787483215,,0.7584629207849503,5,
保險業保存已簽發之電子保單交易紀錄時，對於儲存媒體與備份頻率有何要求？,保險業保存已簽發之電子保單交易紀錄時，對於儲存媒體與備份頻率有何要求？,0.8060675859451294,0.7277143150568008,1.0,0.7734012603759766,,0.8267957903444767,5,
根據第三條，期貨商的資訊安全人員及主管每年應參加多少小時以上的資安專業課程訓練？,根據第三條，期貨商的資訊安全人員及主管每年應參加多少小時以上的資安專業課程訓練？,0.8817873001098633,0.6544384509325027,1.0,0.6016876101493835,,0.7844783402979374,5,
期貨商對於核心系統的重要組態設定檔案，應採取何種安全保護措施（如加密或儲存方式）？,期貨商對於核心系統的重要組態設定檔案，應採取何種安全保護措施（如加密或儲存方式）？,0.8400498032569885,0.7123419046401978,1.0,0.7727988362312317,,0.8312976360321045,5,
證券商對於資訊資產的資料與文件，在保存期限到期後應如何處理？,證券商對於資訊資產的資料與文件，在保存期限到期後應如何處理？,0.7849721312522888,0.7674719393253326,1.0,0.7141858339309692,,0.8166574761271477,5,
針對「異常 IP 登入」的監控，規範列舉了哪三種應設有警示機制的具體態樣？,針對「異常 IP 登入」的監控，規範列舉了哪三種應設有警示機制的具體態樣？,0.8354432582855225,0.6539912025133768,1.0,0.6669647693634033,,0.7890998075405756,5,
發行人於交易平台辦理發行之虛擬通貨（STO），其種類僅限於哪兩種類型？,發行人於交易平台辦理發行之虛擬通貨（STO），其種類僅限於哪兩種類型？,0.859836995601654,0.6394087076187134,1.0,0.5359311103820801,,0.7587942034006119,5,
專業投資人中之「自然人」，認購每一虛擬通貨募資案的金額上限是多少？,專業投資人中之「自然人」，認購每一虛擬通貨募資案的金額上限是多少？,0.7901967167854309,0.5120876332124075,0.6791666666666667,0.5777299404144287,,0.6397952392697335,5,
本注意事項所定義的「重大性」委託作業，包含哪三種具體情形？,本注意事項所定義的「重大性」委託作業，包含哪三種具體情形？,0.7502303123474121,0.4897390305995941,1.0,0.6855056683222452,,0.7313687528173128,5,
期貨商辦理跨境委外作業時，其當年度的查核報告應在年度終了後多久內提報董事會？,期貨商辦理跨境委外作業時，其當年度的查核報告應在年度終了後多久內提報董事會？,0.8561511039733887,0.6016209125518799,1.0,0.5965378880500793,,0.763577476143837,5,
法人採通信或電子化方式開戶時，對於公司的股東人數與國籍身分有何限制？,法人採通信或電子化方式開戶時，對於公司的股東人數與國籍身分有何限制？,0.8512390851974487,0.6464239358901978,1.0,0.599184513092041,,0.7742118835449219,5,
委託人在網頁簽署開戶契約前，系統對於其閱讀完整內容的時間有何防護設計？,委託人在網頁簽署開戶契約前，系統對於其閱讀完整內容的時間有何防護設計？,0.8124266862869263,0.6945715546607971,1.0,0.7716059684753418,,0.8196510523557663,5,
期貨商發生重大資安事件時，應於知悉事件後多久時間內完成初步通報？,期貨商發生重大資安事件時，應於知悉事件後多久時間內完成初步通報？,0.8850743770599365,0.8384601473808289,1.0,0.6139283180236816,,0.8343657106161118,5,
對於核心系統異常，需滿足哪些特定條件（如影響時數或次數）才符合申報標準？,對於核心系統異常，需滿足哪些特定條件（如影響時數或次數）才符合申報標準？,0.8382070064544678,0.6532252232233683,1.0,0.8410638570785522,,0.833124021689097,5,
證券商在評選資訊服務供應商時，應評估其「集中度」並注意什麼樣的風險控管原則？,證券商在評選資訊服務供應商時，應評估其「集中度」並注意什麼樣的風險控管原則？,0.8426899909973145,0.7625288963317871,1.0,0.8441303968429565,,0.8623373210430145,5,
第一類證券商在採購服務或產品時，應載明於規劃設計時納入哪兩項安全機制（Security/Privacy by design）？,第一類證券商在採購服務或產品時，應載明於規劃設計時納入哪兩項安全機制（Security/Privacy by design）？,0.80644291639328,0.7854019999504089,1.0,0.7987874746322632,,0.847658097743988,5,
根據第三條，第一類證券商應針對核心系統定義何種時間限制，並在逾越時自動登出？,根據第三條，第一類證券商應針對核心系統定義何種時間限制，並在逾越時自動登出？,0.8405380249023438,0.6832579970359802,1.0,0.731404185295105,,0.8138000518083572,5,
對於「電子式交易資通系統」，身分驗證失敗達幾次後應予以鎖定帳號，且鎖定時間至少多久？,對於「電子式交易資通系統」，身分驗證失敗達幾次後應予以鎖定帳號，且鎖定時間至少多久？,0.8703183531761169,0.7890064120292664,1.0,0.8814734220504761,,0.8851995468139648,5,
證券商在進行網路區域劃分時，應獨立劃分出哪些工作網段以落實網段隔離？,證券商在進行網路區域劃分時，應獨立劃分出哪些工作網段以落實網段隔離？,0.8133798837661743,0.8372132480144501,1.0,0.7348159551620483,,0.8463522717356682,5,
證券商對於已達到生命週期終止（EOS/EOL）之網路設備，應採取什麼樣的管理作為？,證券商對於已達到生命週期終止（EOS/EOL）之網路設備，應採取什麼樣的管理作為？,0.8735694885253906,0.8124443689982096,1.0,0.7643749713897705,,0.8625972072283427,5,
在本基準中，定義「重要的資料」或「重要的本體裝置」時，主要考量的三項準則為何？,在本基準中，定義「重要的資料」或「重要的本體裝置」時，主要考量的三項準則為何？,0.8300493955612183,0.7463049292564392,1.0,0.614493171374003,,0.7977118740479151,5,
設備基準中對於「電腦機房」的門窗安全性強度及管理方式（如進出口數量）有何要求？,設備基準中對於「電腦機房」的門窗安全性強度及管理方式（如進出口數量）有何要求？,0.751288890838623,0.6399692495663961,1.0,0.657936175664266,,0.7622985790173213,5,
