id,question,response_relevancy,faithfulness,context_precision,context_recall,consistency,overall_score,retrieved_context_count,missing_inputs
驗證作業階段中，針對「系統發展類」的委外項目，應要求廠商提供何種安全性檢測證明？,驗證作業階段中，針對「系統發展類」的委外項目，應要求廠商提供何種安全性檢測證明？,0.8279507160186768,0.8467869758605957,1.0,0.8665331602096558,,0.8853177130222321,5,
根據第二條，將保單內容拆分為兩部分時，「電子化保險契約條款」可以採哪兩種形式提供給保戶？,根據第二條，將保單內容拆分為兩部分時，「電子化保險契約條款」可以採哪兩種形式提供給保戶？,0.8028919100761414,0.7713042497634888,1.0,0.5479214787483215,,0.7805294096469879,5,
保險業保存已簽發之電子保單交易紀錄時，對於儲存媒體與備份頻率有何要求？,保險業保存已簽發之電子保單交易紀錄時，對於儲存媒體與備份頻率有何要求？,0.8267267942428589,0.7199239730834961,1.0,0.7734012603759766,,0.8300130069255829,5,
根據第三條，期貨商的資訊安全人員及主管每年應參加多少小時以上的資安專業課程訓練？,根據第三條，期貨商的資訊安全人員及主管每年應參加多少小時以上的資安專業課程訓練？,0.9029049277305603,0.8668035268783569,1.0,0.6016876101493835,,0.8428490161895752,5,
期貨商對於核心系統的重要組態設定檔案，應採取何種安全保護措施（如加密或儲存方式）？,期貨商對於核心系統的重要組態設定檔案，應採取何種安全保護措施（如加密或儲存方式）？,0.8216578960418701,0.6842033267021179,1.0,0.7727988362312317,,0.8196650147438049,5,
證券商對於資訊資產的資料與文件，在保存期限到期後應如何處理？,證券商對於資訊資產的資料與文件，在保存期限到期後應如何處理？,0.8436366319656372,0.8141241669654846,1.0,0.7141858339309692,,0.8429866582155228,5,
針對「異常 IP 登入」的監控，規範列舉了哪三種應設有警示機制的具體態樣？,針對「異常 IP 登入」的監控，規範列舉了哪三種應設有警示機制的具體態樣？,0.8227050304412842,0.6910578807195028,1.0,0.6947782039642334,,0.8021352787812551,5,
發行人於交易平台辦理發行之虛擬通貨（STO），其種類僅限於哪兩種類型？,發行人於交易平台辦理發行之虛擬通貨（STO），其種類僅限於哪兩種類型？,0.6945558786392212,0.7470487356185913,1.0,0.8431998491287231,,0.8212011158466339,5,
專業投資人中之「自然人」，認購每一虛擬通貨募資案的金額上限是多少？,專業投資人中之「自然人」，認購每一虛擬通貨募資案的金額上限是多少？,0.8976088762283325,0.9653282761573792,1.0,0.7258931398391724,,0.897207573056221,5,
本注意事項所定義的「重大性」委託作業，包含哪三種具體情形？,本注意事項所定義的「重大性」委託作業，包含哪三種具體情形？,0.7598185539245605,0.5881718397140503,1.0,0.6114960511525472,,0.7398716111977895,5,
期貨商辦理跨境委外作業時，其當年度的查核報告應在年度終了後多久內提報董事會？,期貨商辦理跨境委外作業時，其當年度的查核報告應在年度終了後多久內提報董事會？,0.8739169239997864,0.8264741003513336,1.0,0.6831288933753967,,0.8458799794316292,5,
法人採通信或電子化方式開戶時，對於公司的股東人數與國籍身分有何限制？,法人採通信或電子化方式開戶時，對於公司的股東人數與國籍身分有何限制？,0.8127275705337524,0.6943250695864359,1.0,0.7592264413833618,,0.8165697703758875,5,
委託人在網頁簽署開戶契約前，系統對於其閱讀完整內容的時間有何防護設計？,委託人在網頁簽署開戶契約前，系統對於其閱讀完整內容的時間有何防護設計？,0.8279713988304138,0.6646484732627869,0.325,0.9136648178100586,,0.6828211724758149,5,
期貨商發生重大資安事件時，應於知悉事件後多久時間內完成初步通報？,期貨商發生重大資安事件時，應於知悉事件後多久時間內完成初步通報？,0.8780192136764526,0.8422458171844482,1.0,0.7000405788421631,,0.855076402425766,5,
對於核心系統異常，需滿足哪些特定條件（如影響時數或次數）才符合申報標準？,對於核心系統異常，需滿足哪些特定條件（如影響時數或次數）才符合申報標準？,0.8696469068527222,0.5978362758954366,1.0,0.8410638570785522,,0.8271367599566778,5,
證券商在評選資訊服務供應商時，應評估其「集中度」並注意什麼樣的風險控管原則？,證券商在評選資訊服務供應商時，應評估其「集中度」並注意什麼樣的風險控管原則？,0.8220709562301636,0.81280650695165,1.0,0.9385272264480591,,0.8933511724074682,5,
第一類證券商在採購服務或產品時，應載明於規劃設計時納入哪兩項安全機制（Security/Privacy by design）？,第一類證券商在採購服務或產品時，應載明於規劃設計時納入哪兩項安全機制（Security/Privacy by design）？,0.8628829717636108,0.6284744590520859,1.0,0.7987874746322632,,0.82253622636199,5,
根據第三條，第一類證券商應針對核心系統定義何種時間限制，並在逾越時自動登出？,根據第三條，第一類證券商應針對核心系統定義何種時間限制，並在逾越時自動登出？,0.7840020656585693,0.8003062009811401,1.0,0.731404185295105,,0.8289281129837036,5,
對於「電子式交易資通系統」，身分驗證失敗達幾次後應予以鎖定帳號，且鎖定時間至少多久？,對於「電子式交易資通系統」，身分驗證失敗達幾次後應予以鎖定帳號，且鎖定時間至少多久？,0.8528764247894287,0.7548407167196274,1.0,0.8814734220504761,,0.872297640889883,5,
證券商在進行網路區域劃分時，應獨立劃分出哪些工作網段以落實網段隔離？,證券商在進行網路區域劃分時，應獨立劃分出哪些工作網段以落實網段隔離？,0.8330252170562744,0.7464879751205444,1.0,0.7348159551620483,,0.8285822868347168,5,
證券商對於已達到生命週期終止（EOS/EOL）之網路設備，應採取什麼樣的管理作為？,證券商對於已達到生命週期終止（EOS/EOL）之網路設備，應採取什麼樣的管理作為？,0.8698186874389648,0.7880708277225494,1.0,0.8359168767929077,,0.8734515979886055,5,
在本基準中，定義「重要的資料」或「重要的本體裝置」時，主要考量的三項準則為何？,在本基準中，定義「重要的資料」或「重要的本體裝置」時，主要考量的三項準則為何？,0.8148468732833862,0.7668652236461639,1.0,0.5933307409286499,,0.79376070946455,5,
設備基準中對於「電腦機房」的門窗安全性強度及管理方式（如進出口數量）有何要求？,設備基準中對於「電腦機房」的門窗安全性強度及管理方式（如進出口數量）有何要求？,0.8031280040740967,0.6509448375020709,1.0,0.6465170979499817,,0.7751474848815373,5,
